label,image path
minor,crops/1373_jpeg_jpg.rf.04b389ba3cbad2dc9358309c55e9a0b8_box0_cls9_conf52.jpg
minor,crops/1373_jpeg_jpg.rf.04b389ba3cbad2dc9358309c55e9a0b8_box1_cls9_conf35.jpg
minor,crops/1379_jpeg_jpg.rf.5e83b133d0f63d23608fed7e94ce4278_box0_cls9_conf48.jpg
minor,crops/1379_jpeg_jpg.rf.846a9cb6152ba6f7bfcf77b4b0ec93e2_box0_cls9_conf48.jpg
minor,crops/137_jpeg_jpg.rf.5fd0ad239d8aee2ea6e4662f0f9b0397_box0_cls9_conf56.jpg
minor,crops/137_jpeg_jpg.rf.5fd0ad239d8aee2ea6e4662f0f9b0397_box1_cls9_conf42.jpg
minor,crops/1384_jpeg_jpg.rf.c4fd96fe1d11cb104f7021cebf1ccec2_box0_cls19_conf58.jpg
minor,crops/1386_jpeg_jpg.rf.1d5c96733bade1a5170325ffa581f2ce_box0_cls9_conf46.jpg
minor,crops/1394_jpeg_jpg.rf.5c82ba778fd7aa42a18f1ad6f42beeb7_box0_cls9_conf33.jpg
moderate,crops/1394_jpeg_jpg.rf.5c82ba778fd7aa42a18f1ad6f42beeb7_box1_cls9_conf32.jpg
moderate,crops/1394_jpeg_jpg.rf.5c82ba778fd7aa42a18f1ad6f42beeb7_box2_cls9_conf28.jpg
moderate,crops/1394_jpeg_jpg.rf.ef84fd19a629d0da47ad356b2e220b49_box0_cls9_conf30.jpg
minor,crops/1411_jpeg_jpg.rf.f498ab54a93c5b3bb68d0d31b58e90dd_box0_cls20_conf30.jpg
minor,crops/1413_jpeg_jpg.rf.6c1697f00c023c242aa66b1a84b56109_box0_cls9_conf36.jpg
minor,crops/1413_jpeg_jpg.rf.6c1697f00c023c242aa66b1a84b56109_box1_cls9_conf36.jpg
minor,crops/1413_jpeg_jpg.rf.6c1697f00c023c242aa66b1a84b56109_box2_cls9_conf29.jpg
minor,crops/1413_jpeg_jpg.rf.6c1697f00c023c242aa66b1a84b56109_box3_cls9_conf27.jpg
minor,crops/1413_jpeg_jpg.rf.724d73f33899edb675cb7d36af57d129_box0_cls9_conf37.jpg
minor,crops/1413_jpeg_jpg.rf.724d73f33899edb675cb7d36af57d129_box1_cls9_conf36.jpg
minor,crops/1413_jpeg_jpg.rf.724d73f33899edb675cb7d36af57d129_box2_cls9_conf30.jpg
minor,crops/1413_jpeg_jpg.rf.724d73f33899edb675cb7d36af57d129_box3_cls9_conf27.jpg
minor,crops/1415_jpeg_jpg.rf.4e669a75cb48ad48c87f733c83e43b0d_box0_cls9_conf72.jpg
minor,crops/1416_jpeg_jpg.rf.35de914bce185b91979b03d95efbee23_box0_cls9_conf56.jpg
moderate,crops/1420_jpeg_jpg.rf.e9561eef93ec07a6e8c75b5010c80ec4_box0_cls9_conf37.jpg
moderate,crops/1428_jpeg_jpg.rf.03701b7748617afe173c58a9905f17c1_box0_cls9_conf70.jpg
minor,crops/1430_jpeg_jpg.rf.86144fe7e8d1372f989b9e7a8f151b37_box0_cls16_conf27.jpg
minor,crops/1431_jpeg_jpg.rf.daa08c25c26a527b3e993de9d6625a3b_box0_cls9_conf36.jpg
minor,crops/1436_jpeg_jpg.rf.555dd425ff90eb7fe4f3f263ecae0fd1_box0_cls9_conf49.jpg
moderate,crops/143_jpeg_jpg.rf.14f4b6e8a8da216ff110a1018ccecd50_box0_cls9_conf28.jpg
moderate,crops/143_jpeg_jpg.rf.5277b1271ce2a3a28aa9e5534cafbf5a_box0_cls9_conf28.jpg
minor,crops/1450_jpeg_jpg.rf.570abcf3bda9dcb49bfb55676b0dbd8e_box0_cls9_conf38.jpg
minor,crops/1450_jpeg_jpg.rf.570abcf3bda9dcb49bfb55676b0dbd8e_box1_cls9_conf31.jpg
minor,crops/1453_jpeg_jpg.rf.227c1e1c53db4de44b759ccc09b7d129_box0_cls9_conf45.jpg
minor,crops/1453_jpeg_jpg.rf.227c1e1c53db4de44b759ccc09b7d129_box1_cls9_conf30.jpg
minor,crops/1453_jpeg_jpg.rf.6ee146433300a6a47d4dd3148885dded_box0_cls9_conf44.jpg
minor,crops/1453_jpeg_jpg.rf.6ee146433300a6a47d4dd3148885dded_box1_cls9_conf37.jpg
moderate,crops/1459_jpeg_jpg.rf.f44e7ee0021c7d54f832513852a6c0ef_box0_cls9_conf46.jpg
moderate,crops/1463_jpeg_jpg.rf.f49fc269b396469e05586b3111f21edb_box0_cls9_conf56.jpg
moderate,crops/1464_jpeg_jpg.rf.c3cbd1d794803c320498bc3fffda7e93_box0_cls9_conf48.jpg
moderate,crops/1464_jpeg_jpg.rf.c3cbd1d794803c320498bc3fffda7e93_box1_cls19_conf42.jpg
moderate,crops/1464_jpeg_jpg.rf.c3cbd1d794803c320498bc3fffda7e93_box2_cls11_conf35.jpg
moderate,crops/1468_jpeg_jpg.rf.ad8d2b891642152ff636126f98f8dc8c_box0_cls9_conf71.jpg
minor,crops/1475_jpeg_jpg.rf.c571025e180832801c53b47b23976b3e_box0_cls9_conf39.jpg
moderate,crops/1479_jpeg_jpg.rf.92f5999056f5de6469cda01ee1ffe316_box0_cls9_conf57.jpg
minor,crops/1481_jpeg_jpg.rf.6b2b32dc5aa5ec80d7ab72ee0a032cdf_box0_cls9_conf41.jpg
minor,crops/1481_jpeg_jpg.rf.6b2b32dc5aa5ec80d7ab72ee0a032cdf_box1_cls9_conf30.jpg
severe,crops/1489_jpeg_jpg.rf.adee72c703e6809ec1be3083d7c65e82_box0_cls9_conf66.jpg
severe,crops/1489_jpeg_jpg.rf.ae0a94260eaec52efc29c3753194f4fa_box0_cls9_conf54.jpg
moderate,crops/1490_jpeg_jpg.rf.3915c3c86877207d257fa1e769f7e7da_box0_cls9_conf51.jpg
moderate,crops/1490_jpeg_jpg.rf.3915c3c86877207d257fa1e769f7e7da_box1_cls18_conf38.jpg
minor,crops/1493_jpeg_jpg.rf.15782b2403452ba6a47f203fee4d1af9_box0_cls12_conf87.jpg
severe,crops/1494_jpeg_jpg.rf.596d074eb533fbcc482872a6eeae6cf1_box0_cls9_conf41.jpg
minor,crops/14_jpeg_jpg.rf.560e18b6554e016755ce1feb204b608c_box0_cls9_conf29.jpg
minor,crops/14_jpeg_jpg.rf.560e18b6554e016755ce1feb204b608c_box1_cls15_conf25.jpg
minor,crops/1502_jpeg_jpg.rf.28a1f869c8a8ba8d5101b4b5732efb05_box0_cls9_conf31.jpg
minor,crops/1502_jpeg_jpg.rf.28a1f869c8a8ba8d5101b4b5732efb05_box1_cls9_conf25.jpg
minor,crops/1502_jpeg_jpg.rf.53ddf910f6414f6b2d6764375d5dc159_box0_cls9_conf48.jpg
minor,crops/1502_jpeg_jpg.rf.53ddf910f6414f6b2d6764375d5dc159_box1_cls9_conf26.jpg
minor,crops/1502_jpeg_jpg.rf.53ddf910f6414f6b2d6764375d5dc159_box2_cls9_conf25.jpg
minor,crops/1502_jpeg_jpg.rf.53ddf910f6414f6b2d6764375d5dc159_box3_cls9_conf25.jpg
minor,crops/1504_jpeg_jpg.rf.ff2d25f08dceada16ddecefdcb51df9b_box0_cls16_conf54.jpg
minor,crops/153_jpeg_jpg.rf.9d9e69902ee6e8f44e9c737f39e2fe0b_box0_cls20_conf30.jpg
severe,crops/154_jpeg_jpg.rf.4362155b27a29ff4c079618efdceea27_box0_cls9_conf87.jpg
moderate,crops/156_jpeg_jpg.rf.b8e4851ebec391308575d511444990b7_box0_cls9_conf71.jpg
moderate,crops/156_jpeg_jpg.rf.b8e4851ebec391308575d511444990b7_box1_cls9_conf35.jpg
minor,crops/159_jpeg_jpg.rf.0296392e06cc33b05629834124f2f988_box0_cls9_conf65.jpg
minor,crops/159_jpeg_jpg.rf.45dc933741102b319d33e381d0f63876_box0_cls9_conf65.jpg
minor,crops/164_jpeg_jpg.rf.4bcab1f5b6f4d95162dd5038c740b178_box0_cls9_conf42.jpg
minor,crops/164_jpeg_jpg.rf.4bcab1f5b6f4d95162dd5038c740b178_box1_cls9_conf32.jpg
minor,crops/164_jpeg_jpg.rf.8800ab3f29d0d12355cf2a91f465234a_box0_cls9_conf55.jpg
minor,crops/164_jpeg_jpg.rf.db6897cb0721541bec8a45c946b7ff56_box0_cls9_conf42.jpg
minor,crops/164_jpeg_jpg.rf.db6897cb0721541bec8a45c946b7ff56_box1_cls9_conf31.jpg
moderate,crops/169_jpg.rf.5c7a7f6cb79ad6246f2c0a85c127a574_box0_cls24_conf47.jpg
minor,crops/16_jpeg_jpg.rf.314b92705e846f2e72fa13edcec5778c_box0_cls9_conf72.jpg
minor,crops/16_jpeg_jpg.rf.314b92705e846f2e72fa13edcec5778c_box1_cls9_conf28.jpg
minor,crops/16_jpeg_jpg.rf.80eaca0f4a267c2d84f3edb70208658b_box0_cls9_conf31.jpg
minor,crops/172_jpeg_jpg.rf.0e3d599c176ee9d2c3e33da0ba3dfaee_box0_cls9_conf46.jpg
minor,crops/172_jpeg_jpg.rf.27e0e769ec0f10bdc10591b6d85a641d_box0_cls9_conf46.jpg
minor,crops/173_jpeg_jpg.rf.1d9930aec8b5296a19087b7eca1fa390_box0_cls9_conf78.jpg
minor,crops/173_jpeg_jpg.rf.ed2fbd3e3d100693ce2bfb97402be54a_box0_cls9_conf78.jpg
moderate,crops/177_jpeg_jpg.rf.a1ad26f1871c93c03d969c3d9b561e81_box0_cls9_conf61.jpg
moderate,crops/177_jpeg_jpg.rf.a1ad26f1871c93c03d969c3d9b561e81_box1_cls9_conf26.jpg
minor,crops/17_jpeg_jpg.rf.815a04c0e704deb6d610d7a6ff34320c_box0_cls21_conf31.jpg
minor,crops/17_jpeg_jpg.rf.b02afa3a2c5b7b9df27d46f06771fdc9_box0_cls20_conf89.jpg
moderate,crops/185_jpeg_jpg.rf.b4448bae9722319f50ac140479613e76_box0_cls9_conf76.jpg
severe,crops/188_jpg.rf.067a1e2903195625798c643bf0ba51c8_box0_cls9_conf67.jpg
minor,crops/193_jpeg_jpg.rf.cd43c3ad1366045fa82b56ffa7c0e9b3_box0_cls9_conf51.jpg
minor,crops/193_jpeg_jpg.rf.cd43c3ad1366045fa82b56ffa7c0e9b3_box1_cls9_conf36.jpg
minor,crops/195_jpeg_jpg.rf.2aac5c2121413f3cf0fb183149e44d1a_box0_cls9_conf48.jpg
minor,crops/197_jpeg_jpg.rf.2c1c94031de972da3322027615929915_box0_cls9_conf44.jpg
minor,crops/197_jpeg_jpg.rf.2c1c94031de972da3322027615929915_box1_cls9_conf32.jpg
minor,crops/197_jpeg_jpg.rf.b524feefdeb32f98682f0b3fca1a8564_box0_cls9_conf44.jpg
minor,crops/197_jpeg_jpg.rf.b524feefdeb32f98682f0b3fca1a8564_box1_cls9_conf31.jpg
moderate,crops/198_jpg.rf.fc541b0e20c847cf860a4b28c04349ce_box0_cls13_conf47.jpg
moderate,crops/198_jpg.rf.fc541b0e20c847cf860a4b28c04349ce_box1_cls9_conf32.jpg
severe,crops/199_jpg.rf.752fb84af2838e9cb607fab271b66bf5_box0_cls9_conf27.jpg
minor,crops/1_jpeg_jpg.rf.0f08f3b4494237059b5fe19d4c50defe_box0_cls9_conf32.jpg
minor,crops/203_jpeg_jpg.rf.1c8e1b4ab9afcda75adcf12ae7aad0ca_box0_cls9_conf65.jpg
minor,crops/203_jpeg_jpg.rf.1c8e1b4ab9afcda75adcf12ae7aad0ca_box1_cls9_conf43.jpg
minor,crops/203_jpeg_jpg.rf.1c8e1b4ab9afcda75adcf12ae7aad0ca_box2_cls9_conf37.jpg
minor,crops/206_jpeg_jpg.rf.3800f2e9b415d6bad98b5d13f8a13a20_box0_cls9_conf72.jpg
minor,crops/207_jpeg_jpg.rf.933e5083784a3e9df0e8314932151c0a_box0_cls9_conf32.jpg
minor,crops/213_jpeg_jpg.rf.f8f0c565c33a683af9a084398a32b905_box0_cls9_conf40.jpg
minor,crops/219_jpeg_jpg.rf.356acb5fcc84dcb826614f9b5d1b6f1d_box0_cls9_conf45.jpg
minor,crops/21_jpg.rf.203b35071594ea79f638fde070b3c0d6_box0_cls28_conf48.jpg
minor,crops/222_jpeg_jpg.rf.56b869f5bbfb2566e56f9622effdb94f_box0_cls21_conf36.jpg
minor,crops/230_jpg.rf.7767c1f29ba3e024061c5d4a01d6e68c_box0_cls0_conf42.jpg
minor,crops/232_jpeg_jpg.rf.337c746e8d412b0345f0079052625982_box0_cls9_conf44.jpg
minor,crops/234_jpeg_jpg.rf.668a80d9299c7cf003f322c35432aec1_box0_cls9_conf66.jpg
minor,crops/237_jpeg_jpg.rf.aa0ccf0cee6d4e4776a815dfcfebd14e_box0_cls9_conf56.jpg
moderate,crops/237_jpeg_jpg.rf.aa0ccf0cee6d4e4776a815dfcfebd14e_box1_cls18_conf35.jpg
moderate,crops/237_jpeg_jpg.rf.aa0ccf0cee6d4e4776a815dfcfebd14e_box2_cls9_conf25.jpg
minor,crops/239_jpeg_jpg.rf.21e487c77f322b67a16450ff106b0f91_box0_cls9_conf43.jpg
minor,crops/239_jpeg_jpg.rf.21e487c77f322b67a16450ff106b0f91_box1_cls9_conf35.jpg
minor,crops/23_jpeg_jpg.rf.061c17a7cba8d2fed4b7d642639dc7f0_box0_cls24_conf52.jpg
minor,crops/23_jpeg_jpg.rf.061c17a7cba8d2fed4b7d642639dc7f0_box1_cls24_conf36.jpg
minor,crops/23_jpeg_jpg.rf.5049019d7774fa29e7f649ee5b18301c_box0_cls9_conf46.jpg
minor,crops/23_jpg.rf.647aa4b6c44c5e57e85d6fcae0f1f0ff_box0_cls9_conf49.jpg
minor,crops/244_jpeg_jpg.rf.a5828af3f3709113a828336d47a27878_box0_cls21_conf25.jpg
moderate,crops/245_jpeg_jpg.rf.4334e9108908e195f1848b8edf07726e_box0_cls9_conf37.jpg
moderate,crops/246_jpg.rf.07c2985d307dc72d425a55244b69773d_box0_cls9_conf52.jpg
moderate,crops/246_jpg.rf.07c2985d307dc72d425a55244b69773d_box1_cls9_conf31.jpg
moderate,crops/249_jpeg_jpg.rf.190d972c7096dd8e079f94a97cff8c05_box0_cls9_conf31.jpg
minor,crops/249_jpg.rf.656cd86fb31588692b836e467983a244_box0_cls9_conf36.jpg
moderate,crops/249_jpg.rf.656cd86fb31588692b836e467983a244_box1_cls10_conf31.jpg
moderate,crops/249_jpg.rf.656cd86fb31588692b836e467983a244_box2_cls9_conf29.jpg
moderate,crops/253_jpeg_jpg.rf.116e1c6734c9d5b7d0bd8664155c2376_box0_cls9_conf80.jpg
moderate,crops/256_jpeg_jpg.rf.83aa9fcf099ae77b62cea19a3f10687e_box0_cls9_conf56.jpg
severe,crops/256_jpg.rf.b3612893304cdbf4ed12ecf34d32b1a8_box0_cls9_conf45.jpg
minor,crops/263_jpeg_jpg.rf.73ddfac669f0a7e1ddf039af9293e051_box0_cls9_conf40.jpg
minor,crops/267_jpeg_jpg.rf.5bb0b9248a11bc00aa7a39428bc2edb3_box0_cls9_conf47.jpg
minor,crops/267_jpeg_jpg.rf.5bb0b9248a11bc00aa7a39428bc2edb3_box1_cls17_conf28.jpg
moderate,crops/271_jpg.rf.3c78c599d1767fcc4936e672e83ed747_box0_cls9_conf41.jpg
moderate,crops/271_jpg.rf.3c78c599d1767fcc4936e672e83ed747_box1_cls9_conf33.jpg
moderate,crops/271_jpg.rf.3c78c599d1767fcc4936e672e83ed747_box2_cls9_conf26.jpg
minor,crops/274_jpeg_jpg.rf.b1a9d6ffe541aaaf2e028e23c920f658_box0_cls16_conf28.jpg
minor,crops/277_jpeg_jpg.rf.076f2fbc056a32bc26a4fd526462df09_box0_cls9_conf46.jpg
moderate,crops/281_jpeg_jpg.rf.83578d447f17414cd59bd3ae87966dfe_box0_cls22_conf72.jpg
moderate,crops/281_jpeg_jpg.rf.c49cb2ea0f257f20b2a3138dd0f5e818_box0_cls22_conf72.jpg
minor,crops/282_jpeg_jpg.rf.7135628437f97aee01c26193ed6e5a7f_box0_cls3_conf28.jpg
minor,crops/282_jpeg_jpg.rf.7135628437f97aee01c26193ed6e5a7f_box1_cls12_conf26.jpg
moderate,crops/284_jpeg_jpg.rf.e0ef50e62c184490c341f9e004a86f0c_box0_cls9_conf54.jpg
minor,crops/284_jpeg_jpg.rf.e0ef50e62c184490c341f9e004a86f0c_box1_cls9_conf28.jpg
minor,crops/285_jpg.rf.7ecdb2d88e2a145c4ba858b6d1692c5f_box0_cls9_conf42.jpg
moderate,crops/286_jpeg_jpg.rf.20a11f4db92ca48fcaba9867c0ab48b3_box0_cls15_conf76.jpg
moderate,crops/286_jpeg_jpg.rf.20a11f4db92ca48fcaba9867c0ab48b3_box1_cls9_conf59.jpg
severe,crops/291_jpeg_jpg.rf.02f505e4c59ffd3d1dbdd2eed58dce8e_box0_cls9_conf65.jpg
severe,crops/293_jpeg_jpg.rf.7d3c39c1dfc5213ed7fee360f5605795_box0_cls9_conf67.jpg
minor,crops/2_jpeg_jpg.rf.6894cd8adb6695aabd916bcbeaec621d_box0_cls24_conf60.jpg
minor,crops/302_jpeg_jpg.rf.b1b97141a1713cea066a3c8d3ce6f303_box0_cls21_conf39.jpg
minor,crops/302_jpeg_jpg.rf.b1b97141a1713cea066a3c8d3ce6f303_box1_cls9_conf36.jpg
moderate,crops/307_jpg.rf.06b804e3032764a4d1b9281b9f3d1a6e_box0_cls8_conf42.jpg
moderate,crops/307_jpg.rf.06b804e3032764a4d1b9281b9f3d1a6e_box1_cls12_conf33.jpg
minor,crops/314_jpeg_jpg.rf.9e2444526858d3c3c97ca4bc70d66bb7_box0_cls9_conf49.jpg
minor,crops/314_jpeg_jpg.rf.e75fde4df5e5358f8c40672a2c626dae_box0_cls9_conf49.jpg
minor,crops/320_jpeg_jpg.rf.3a89b4cec926f603f8f0d56e9c2cda25_box0_cls9_conf31.jpg
minor,crops/320_jpeg_jpg.rf.3a89b4cec926f603f8f0d56e9c2cda25_box1_cls9_conf27.jpg
severe,crops/322_jpeg_jpg.rf.4163885ce8f42595c04676ca7367ec14_box0_cls9_conf55.jpg
severe,crops/322_jpeg_jpg.rf.4163885ce8f42595c04676ca7367ec14_box1_cls9_conf47.jpg
severe,crops/322_jpeg_jpg.rf.4163885ce8f42595c04676ca7367ec14_box2_cls9_conf41.jpg
moderate,crops/323_jpeg_jpg.rf.f7a165963dab14f66a9755e201b71338_box0_cls10_conf59.jpg
moderate,crops/328_jpeg_jpg.rf.8f6bb81cb5f3c4c7e0a18b9fa4e8c1b0_box0_cls9_conf41.jpg
minor,crops/331_jpeg_jpg.rf.7a982fbd0223c966ba85b528d70f12ef_box0_cls9_conf41.jpg
minor,crops/332_jpeg_jpg.rf.f6df8f292e4c178bd3d66983727d39e7_box0_cls9_conf37.jpg
minor,crops/332_jpeg_jpg.rf.f6df8f292e4c178bd3d66983727d39e7_box1_cls9_conf29.jpg
moderate,crops/33_jpeg_jpg.rf.18660d684bf225fda38bbda3c9651b11_box0_cls9_conf51.jpg
moderate,crops/33_jpeg_jpg.rf.18660d684bf225fda38bbda3c9651b11_box1_cls9_conf43.jpg
minor,crops/340_jpeg_jpg.rf.d3524d115d968f407229a046e4a62130_box0_cls12_conf25.jpg
minor,crops/341_jpeg_jpg.rf.cdf1a1a65e6edefc69173b518ea46a28_box0_cls9_conf59.jpg
minor,crops/346_jpeg_jpg.rf.af177fb41efe41f22016d0cb44582f8a_box0_cls9_conf60.jpg
minor,crops/347_jpeg_jpg.rf.3036e5054cb15ef62bff815352ac975d_box0_cls9_conf75.jpg
minor,crops/347_jpeg_jpg.rf.3036e5054cb15ef62bff815352ac975d_box1_cls9_conf48.jpg
minor,crops/351_jpeg_jpg.rf.28097261a8e528f70edf69df46bf49d2_box0_cls12_conf26.jpg
minor,crops/358_jpeg_jpg.rf.15957af848d4c72675570b34a4147a98_box0_cls9_conf51.jpg
minor,crops/358_jpeg_jpg.rf.df63e0bfb6128f9c3f08011bb3abd9ea_box0_cls9_conf25.jpg
severe,crops/362_jpeg_jpg.rf.4ac938890268b15c03fcd636efc6b857_box0_cls9_conf40.jpg
severe,crops/362_jpeg_jpg.rf.4ac938890268b15c03fcd636efc6b857_box1_cls9_conf32.jpg
severe,crops/362_jpeg_jpg.rf.d691e73694b12a75d6930a58c7e14c36_box0_cls9_conf40.jpg
severe,crops/362_jpeg_jpg.rf.d691e73694b12a75d6930a58c7e14c36_box1_cls9_conf32.jpg
moderate,crops/36_jpg.rf.9b51d865e52160741ccdf261d8beb3a2_box0_cls9_conf31.jpg
minor,crops/375_jpeg_jpg.rf.23d8816d4530bde1658ef25b93d28735_box0_cls9_conf50.jpg
minor,crops/375_jpeg_jpg.rf.23d8816d4530bde1658ef25b93d28735_box1_cls9_conf29.jpg
minor,crops/376_jpeg_jpg.rf.998d02bc5c5f09a6e36f2025fe329767_box0_cls9_conf31.jpg
minor,crops/379_jpeg_jpg.rf.bb5872c4420932def4fda0f4c01918a6_box0_cls9_conf75.jpg
minor,crops/379_jpeg_jpg.rf.bb5872c4420932def4fda0f4c01918a6_box1_cls9_conf35.jpg
minor,crops/389_jpeg_jpg.rf.161ff9cccec0739475ecc127bffb0bc8_box0_cls9_conf47.jpg
minor,crops/389_jpeg_jpg.rf.161ff9cccec0739475ecc127bffb0bc8_box1_cls21_conf34.jpg
severe,crops/399_jpeg_jpg.rf.e6f8409ddde00ad7104b48f0554fa11e_box0_cls9_conf43.jpg
severe,crops/399_jpeg_jpg.rf.e6f8409ddde00ad7104b48f0554fa11e_box1_cls9_conf42.jpg
minor,crops/401_jpeg_jpg.rf.66f98da89e5861eefbb4d3f084827da8_box0_cls9_conf72.jpg
minor,crops/401_jpeg_jpg.rf.66f98da89e5861eefbb4d3f084827da8_box1_cls9_conf37.jpg
moderate,crops/403_jpeg_jpg.rf.63418dd9a8e1a82c8ce422952b997477_box0_cls9_conf63.jpg
moderate,crops/406_jpeg_jpg.rf.888bf1eeb1e6918d1835840d04be8096_box0_cls9_conf63.jpg
minor,crops/407_jpeg_jpg.rf.3b4d47b9a797376a7fcc4f6217b78074_box0_cls9_conf60.jpg
minor,crops/408_jpeg_jpg.rf.2090a83882dd29ff156b6446abc6411a_box0_cls9_conf68.jpg
minor,crops/408_jpeg_jpg.rf.e9b3f6fdd8f8a5d86bb1cb9a035f1366_box0_cls9_conf46.jpg
minor,crops/409_jpeg_jpg.rf.410c927813cae0c9f997324744e9a5c9_box0_cls9_conf45.jpg
minor,crops/421_jpeg_jpg.rf.3878549b0a2455020012a41c44e1ca2d_box0_cls9_conf32.jpg
minor,crops/425_jpeg_jpg.rf.74ab71e7bde304c31c4db49f7daa4019_box0_cls9_conf67.jpg
moderate,crops/427_jpeg_jpg.rf.c7921077d229dd397af994d23cf683ff_box0_cls19_conf72.jpg
moderate,crops/427_jpeg_jpg.rf.c7921077d229dd397af994d23cf683ff_box1_cls9_conf65.jpg
minor,crops/429_jpeg_jpg.rf.b6604d5ad4cc1d866807f955cb673577_box0_cls9_conf58.jpg
minor,crops/429_jpeg_jpg.rf.b6604d5ad4cc1d866807f955cb673577_box1_cls9_conf32.jpg
minor,crops/42_jpeg_jpg.rf.8a4a8e1179b3cd310522030feba19c96_box0_cls9_conf44.jpg
minor,crops/42_jpeg_jpg.rf.8a4a8e1179b3cd310522030feba19c96_box1_cls9_conf26.jpg
severe,crops/42_jpg.rf.3a9d1ebb993eadabfa0144b6111384d1_box0_cls9_conf67.jpg
minor,crops/434_jpeg_jpg.rf.e745a39c6385a34496593f6b7130c94e_box0_cls12_conf25.jpg
minor,crops/434_jpeg_jpg.rf.e745a39c6385a34496593f6b7130c94e_box1_cls12_conf25.jpg
minor,crops/436_jpeg_jpg.rf.9c3607a3c15be767cf6f3089dfaa1c62_box0_cls9_conf37.jpg
minor,crops/436_jpeg_jpg.rf.9c3607a3c15be767cf6f3089dfaa1c62_box1_cls9_conf32.jpg
minor,crops/437_jpeg_jpg.rf.fb187fa94dbf42855deaa3713e05050e_box0_cls9_conf28.jpg
minor,crops/43_jpg.rf.87ae2719892a146b3e3b018c6357c730_box0_cls9_conf39.jpg
moderate,crops/43_jpg.rf.87ae2719892a146b3e3b018c6357c730_box1_cls9_conf29.jpg
moderate,crops/43_jpg.rf.87ae2719892a146b3e3b018c6357c730_box2_cls9_conf26.jpg
minor,crops/445_jpeg_jpg.rf.8c36a13c1d821e268b4d951dd625f6d6_box0_cls12_conf76.jpg
minor,crops/450_jpeg_jpg.rf.897aa64b1f45d6f517406268f8e06445_box0_cls9_conf44.jpg
minor,crops/450_jpeg_jpg.rf.897aa64b1f45d6f517406268f8e06445_box1_cls9_conf40.jpg
minor,crops/453_jpeg_jpg.rf.a9cb756b8101985b0945df10a06c5c6b_box0_cls9_conf52.jpg
minor,crops/453_jpeg_jpg.rf.a9cb756b8101985b0945df10a06c5c6b_box1_cls9_conf42.jpg
moderate,crops/454_jpeg_jpg.rf.8e47d5cd4011d387ff1bcb9144f691dc_box0_cls9_conf31.jpg
moderate,crops/455_jpeg_jpg.rf.8a7f3a76e4d8270079966880ff72d514_box0_cls9_conf38.jpg
moderate,crops/457_jpeg_jpg.rf.9ad4c664120157a0ad364105e5f61027_box0_cls9_conf36.jpg
moderate,crops/457_jpeg_jpg.rf.9ad4c664120157a0ad364105e5f61027_box1_cls9_conf30.jpg
minor,crops/464_jpeg_jpg.rf.4297ff17ce5d78a2a47a39644814016d_box0_cls9_conf51.jpg
minor,crops/464_jpeg_jpg.rf.4297ff17ce5d78a2a47a39644814016d_box1_cls16_conf30.jpg
minor,crops/469_jpeg_jpg.rf.93b1b74711be43e2c8d5386cad44ef20_box0_cls9_conf37.jpg
minor,crops/469_jpeg_jpg.rf.93b1b74711be43e2c8d5386cad44ef20_box1_cls9_conf29.jpg
moderate,crops/47_jpeg_jpg.rf.72b98237b05337d42a225773f85efa9a_box0_cls18_conf75.jpg
moderate,crops/47_jpeg_jpg.rf.72b98237b05337d42a225773f85efa9a_box1_cls15_conf44.jpg
moderate,crops/47_jpeg_jpg.rf.72b98237b05337d42a225773f85efa9a_box2_cls9_conf35.jpg
moderate,crops/47_jpeg_jpg.rf.dedb5527651ab90ea37c7414bf722940_box0_cls9_conf56.jpg
moderate,crops/47_jpeg_jpg.rf.dedb5527651ab90ea37c7414bf722940_box1_cls18_conf26.jpg
minor,crops/481_jpeg_jpg.rf.b4dc8d48ab5ddce28de9023ffcb52d90_box0_cls9_conf28.jpg
minor,crops/481_jpeg_jpg.rf.f956494cd10f73e88e7350ae8c79a897_box0_cls9_conf28.jpg
minor,crops/482_jpeg_jpg.rf.d12e46f5a32af65aa63ead3229caa5d4_box0_cls9_conf62.jpg
minor,crops/486_jpeg_jpg.rf.57155edf5ad848f01b7e673545afa542_box0_cls9_conf63.jpg
minor,crops/486_jpeg_jpg.rf.57155edf5ad848f01b7e673545afa542_box1_cls9_conf25.jpg
minor,crops/490_jpeg_jpg.rf.a9a61293bff86e7f0b5c80130b00c7da_box0_cls9_conf26.jpg
minor,crops/501_jpeg_jpg.rf.63b17757fb5c7223a0f76a10edcad5d8_box0_cls9_conf54.jpg
minor,crops/501_jpeg_jpg.rf.63b17757fb5c7223a0f76a10edcad5d8_box1_cls21_conf39.jpg
minor,crops/501_jpeg_jpg.rf.91d0b2ae70384b207047fc583f1eaab9_box0_cls9_conf54.jpg
minor,crops/501_jpeg_jpg.rf.91d0b2ae70384b207047fc583f1eaab9_box1_cls21_conf39.jpg
minor,crops/50_jpeg_jpg.rf.a825433e276d90b96e949e71e2541fc2_box0_cls9_conf54.jpg
minor,crops/512_jpeg_jpg.rf.09b8c318469de33817af33d756289d11_box0_cls9_conf41.jpg
minor,crops/513_jpeg_jpg.rf.d9b2b90bf9bb5f825d4a84f5817a0fe5_box0_cls9_conf58.jpg
minor,crops/513_jpeg_jpg.rf.d9b2b90bf9bb5f825d4a84f5817a0fe5_box1_cls21_conf41.jpg
